,node_id,ShellName,CharityName,CharityHeadquarters
1,85011692,VISION INTERNATIONAL A.V.V.,World Vision International,
4,85028610,NEW WORLD INTERNATIONAL,World Vision International,
7,100318846,VISION WORLD INC.,World Vision International,
8,200108340,CHRISTIAN INTERNATIONAL LIMITED,International Christian Concern,
9,55048930,Vision World Ltd,World Vision International,
