,node_id,ShellName,CharityName,CharityHeadquarters
0,147116,INTERNATIONAL MEDICAL CORPORATION,Medical Teams International,"Tigard, Oregon"
1,166514,World Dynamic Fund,World Wildlife Fund,"Washington, District of Columbia"
2,158540,WORLD VISION CORP.,World Vision,"Federal Way, Washington"
3,165590,World Dynamic Fund,World Wildlife Fund,"Washington, District of Columbia"
4,190568,International Medical Fund,Medical Teams International,"Tigard, Oregon"
5,182569,International Services Limited,Population Services International,"Washington, District of Columbia"
6,158169,WORLD VISION LIMITED,World Vision,"Federal Way, Washington"
