,node_id,ShellName,CharityName,CharityHeadquarters
0,10037228,WORLD VISION LIMITED,World Vision,"Federal Way, Washington"
1,10134866,GOODWILL INTERNATIONAL LIMITED,Goodwill Industries International,"Rockville, Maryland"
