,node_id,ShellName,CharityName,CharityHeadquarters
0,20019717,CROSS INTERNATIONAL CORP.,Cross International,"Pompano Beach, Florida"
5,20126581,United Way Limited,United Way Worldwide,"Alexandria, Virginia"
6,20098551,MEDIA FOUNDATION LTD.,Educational Media Foundation,"Rocklin, California"
7,20099847,GOODWILL INTERNATIONAL LTD.,Goodwill Industries International,"Rockville, Maryland"
