,node_id,ShellName,CharityName,CharityHeadquarters
0,20019717,CROSS INTERNATIONAL CORP.,Cross International,"Pompano Beach, Florida"
1,20054119,INTERNATIONAL SERVICES INC.,Population Services International,"Washington, District of Columbia"
2,20057276,ANGLIA INTERNATIONAL SERVICES,Population Services International,"Washington, District of Columbia"
3,20078091,INTERNATIONAL PROJECT RESOURCES,Project Orbis International,"New York, New York"
4,20076012,INTERNATIONAL INDUSTRIES INC,Goodwill Industries International,"Rockville, Maryland"
5,20126581,United Way Limited,United Way Worldwide,"Alexandria, Virginia"
6,20098551,MEDIA FOUNDATION LTD.,Educational Media Foundation,"Rocklin, California"
7,20099847,GOODWILL INTERNATIONAL LTD.,Goodwill Industries International,"Rockville, Maryland"
